open_time,open,high,low,close,volume
1502948760000,4297.04,4297.04,4297.04,4297.04,0.0
1502948820000,4297.04,4297.04,4297.04,4297.04,0.0
1502948880000,4297.04,4297.04,4297.04,4297.04,0.0
1502948940000,4297.04,4297.04,4297.04,4297.04,0.0
1502949000000,4297.04,4297.04,4297.04,4297.04,0.0
1502949060000,4297.04,4297.04,4297.04,4297.04,0.0
1502949120000,4315.32,4315.32,4315.32,4315.32,0.000943
1502949180000,4315.32,4315.32,4315.32,4315.32,0.0
1502949240000,4315.32,4315.32,4315.32,4315.32,0.0
1502949300000,4315.32,4315.32,4315.32,4315.32,0.0
1502949360000,4315.32,4315.32,4315.32,4315.32,0.0
1502949420000,4315.32,4315.32,4315.32,4315.32,0.021988
1502949480000,4315.32,4315.32,4315.32,4315.32,0.0
1502949540000,4315.32,4315.32,4315.32,4315.32,0.0
1502949600000,4315.32,4315.32,4315.32,4315.32,0.0
1502949660000,4315.32,4315.32,4315.32,4315.32,0.0
1502949720000,4315.32,4315.32,4315.32,4315.32,0.0
1502949780000,4315.32,4315.32,4315.32,4315.32,0.0
1502949840000,4330.29,4330.29,4330.29,4330.29,0.009339
1502949900000,4318.39,4318.39,4318.39,4318.39,0.0542
1502949960000,4318.39,4318.39,4318.39,4318.39,0.0
1502950020000,4318.39,4318.39,4318.39,4318.39,0.0
1502950080000,4318.39,4318.39,4318.39,4318.39,0.0
1502950140000,4318.39,4318.39,4318.39,4318.39,0.0
1502950200000,4318.39,4318.39,4318.39,4318.39,0.0
1502950260000,4330.0,4330.0,4330.0,4330.0,0.001825
1502950320000,4330.0,4330.0,4330.0,4330.0,0.0
1502950380000,4330.0,4330.0,4330.0,4330.0,0.0
1502950440000,4330.0,4330.0,4330.0,4330.0,0.0
1502950500000,4330.0,4330.0,4330.0,4330.0,0.0
1502950560000,4330.0,4330.0,4330.0,4330.0,0.0
1502950620000,4330.0,4330.0,4330.0,4330.0,0.0
1502950680000,4330.0,4330.0,4330.0,4330.0,0.0
1502950740000,4330.0,4330.0,4330.0,4330.0,0.0
1502950800000,4309.37,4330.0,4309.37,4330.0,1.708566
1502950860000,4330.29,4330.29,4330.29,4330.29,0.193164
1502950920000,4330.0,4330.0,4330.0,4330.0,0.449
1502950980000,4311.58,4311.58,4311.58,4311.58,0.831346
1502951040000,4311.58,4311.58,4311.58,4311.58,0.003552
1502951100000,4311.58,4311.58,4311.58,4311.58,0.054285
1502951160000,4311.58,4311.58,4311.58,4311.58,0.0
1502951220000,4311.01,4311.01,4311.01,4311.01,0.001
1502951280000,4311.02,4311.02,4311.02,4311.02,0.26
1502951340000,4311.02,4311.02,4311.02,4311.02,0.0
1502951400000,4311.02,4311.02,4311.02,4311.02,0.0
1502951460000,4311.02,4311.02,4311.02,4311.02,0.0
1502951520000,4328.65,4328.65,4328.65,4328.65,0.014785
1502951580000,4328.65,4328.65,4328.65,4328.65,0.085183
1502951640000,4325.8,4325.8,4319.83,4319.83,1.112933
1502951700000,4324.34,4345.45,4324.34,4345.45,0.264959
1502951760000,4345.45,4345.45,4345.45,4345.45,0.0
1502951820000,4331.65,4331.65,4331.65,4331.65,0.057069
1502951880000,4331.65,4331.65,4331.65,4331.65,0.0
1502951940000,4331.65,4345.45,4331.65,4345.45,1.959247
1502952000000,4345.45,4345.45,4345.45,4345.45,0.0
1502952060000,4345.45,4345.45,4345.45,4345.45,0.0
1502952120000,4345.45,4345.45,4345.45,4345.45,0.0
1502952180000,4345.45,4345.45,4345.45,4345.45,0.0
1502952240000,4345.45,4345.45,4345.45,4345.45,0.0
1502952300000,4345.45,4345.45,4345.45,4345.45,0.089016
1502952360000,4345.45,4345.45,4345.45,4345.45,0.0
1502952420000,4345.45,4345.45,4345.45,4345.45,0.0
1502952480000,4330.12,4330.12,4330.12,4330.12,0.005594
1502952540000,4330.12,4330.12,4330.12,4330.12,0.0
1502952600000,4330.12,4330.12,4330.12,4330.12,0.0
1502952660000,4330.12,4330.12,4330.12,4330.12,0.0
1502952720000,4330.12,4330.12,4330.12,4330.12,0.00641
1502952780000,4330.12,4330.12,4330.12,4330.12,0.0
1502952840000,4330.12,4330.12,4330.12,4330.12,0.0
1502952900000,4324.35,4324.35,4324.35,4324.35,0.068218
1502952960000,4324.35,4324.35,4324.35,4324.35,0.0
1502953020000,4324.35,4324.35,4324.35,4324.35,0.0
1502953080000,4324.35,4324.35,4324.35,4324.35,0.0
1502953140000,4324.35,4324.35,4324.35,4324.35,0.0
1502953200000,4324.35,4324.35,4324.35,4324.35,0.0
1502953260000,4324.35,4324.35,4324.35,4324.35,0.0
1502953320000,4324.35,4324.35,4324.35,4324.35,0.0
1502953380000,4324.35,4324.35,4324.35,4324.35,0.0
1502953440000,4324.35,4324.35,4324.35,4324.35,0.0
1502953500000,4324.35,4324.35,4324.35,4324.35,0.0
1502953560000,4324.35,4324.35,4324.35,4324.35,0.0
1502953620000,4324.35,4324.35,4324.35,4324.35,0.0
1502953680000,4316.62,4316.62,4316.62,4316.62,0.001541
1502953740000,4316.62,4316.62,4316.62,4316.62,0.0
1502953800000,4316.62,4316.62,4316.62,4316.62,0.0
1502953860000,4316.62,4316.62,4316.62,4316.62,0.0
1502953920000,4316.62,4316.62,4316.62,4316.62,0.0
1502953980000,4316.62,4316.62,4316.62,4316.62,0.0
1502954040000,4316.62,4316.62,4316.62,4316.62,0.0
1502954100000,4316.62,4316.62,4316.62,4316.62,0.0
1502954160000,4316.62,4316.62,4316.62,4316.62,0.0
1502954220000,4316.62,4316.62,4316.62,4316.62,0.0
1502954280000,4316.62,4316.62,4316.62,4316.62,0.0
1502954340000,4316.62,4316.62,4316.62,4316.62,0.0
1502954400000,4316.62,4316.62,4316.62,4316.62,0.0
1502954460000,4316.62,4316.62,4316.62,4316.62,0.0
1502954520000,4316.62,4316.62,4316.62,4316.62,0.0
1502954580000,4316.62,4316.62,4316.62,4316.62,0.0
1502954640000,4316.62,4316.62,4316.62,4316.62,0.0
1502954700000,4316.62,4316.62,4316.62,4316.62,0.0
1502954760000,4316.62,4316.62,4316.62,4316.62,0.0
1502954820000,4316.62,4316.62,4316.62,4316.62,0.0
1502954880000,4316.62,4316.62,4316.62,4316.62,0.0
1502954940000,4291.38,4291.38,4291.38,4291.38,0.038918
1502955000000,4291.38,4291.38,4291.38,4291.38,0.0
1502955060000,4291.38,4291.38,4291.38,4291.38,0.0
1502955120000,4291.38,4291.38,4291.38,4291.38,0.0
1502955180000,4291.38,4291.38,4291.38,4291.38,0.0
1502955240000,4291.38,4291.38,4291.38,4291.38,0.0
1502955300000,4291.39,4291.39,4291.39,4291.39,0.011431
1502955360000,4291.39,4291.39,4291.39,4291.39,0.0
1502955420000,4291.39,4291.39,4291.39,4291.39,0.0
1502955480000,4291.39,4291.39,4291.39,4291.39,0.0
1502955540000,4291.39,4291.39,4291.39,4291.39,0.0
1502955600000,4291.39,4291.39,4291.39,4291.39,0.0
1502955660000,4300.0,4300.0,4300.0,4300.0,0.011445
1502955720000,4300.0,4300.0,4300.0,4300.0,0.0
1502955780000,4300.0,4300.0,4300.0,4300.0,0.688725
1502955840000,4300.0,4300.0,4300.0,4300.0,0.0073
1502955900000,4287.41,4287.41,4287.41,4287.41,0.004263
1502955960000,4287.41,4287.41,4287.41,4287.41,0.0
1502956020000,4287.41,4287.41,4287.41,4287.41,0.0
1502956080000,4287.41,4287.41,4287.41,4287.41,0.0
1502956140000,4287.41,4287.41,4287.41,4287.41,0.0
1502956200000,4305.38,4305.38,4305.38,4305.38,0.011552
1502956260000,4316.62,4316.62,4316.62,4316.62,0.229614
1502956320000,4323.34,4323.34,4323.34,4323.34,0.071
1502956380000,4330.12,4330.12,4330.12,4330.12,0.003553
1502956440000,4330.12,4330.12,4323.34,4323.34,0.236673
1502956500000,4323.34,4334.0,4323.34,4334.0,0.6408
1502956560000,4334.0,4334.0,4334.0,4334.0,0.3
1502956620000,4334.0,4334.0,4334.0,4334.0,0.12
1502956680000,4334.0,4334.0,4334.0,4334.0,0.105623
1502956740000,4334.0,4349.99,4334.0,4349.99,1.960811
1502956800000,4333.32,4349.99,4333.32,4349.99,0.144289
1502956860000,4349.99,4349.99,4349.99,4349.99,0.0
1502956920000,4349.99,4349.99,4349.99,4349.99,0.284669
1502956980000,4349.99,4349.99,4349.99,4349.99,0.0356
1502957040000,4377.85,4377.85,4333.32,4333.32,0.194517
1502957100000,4377.85,4377.85,4377.85,4377.85,0.08239
1502957160000,4377.85,4377.85,4377.85,4377.85,0.0
1502957220000,4377.85,4377.85,4377.85,4377.85,0.0
1502957280000,4360.71,4360.71,4360.71,4360.71,0.024952
1502957340000,4360.71,4360.71,4360.71,4360.71,0.0
1502957400000,4360.71,4360.71,4360.71,4360.71,0.0
1502957460000,4360.71,4360.71,4360.71,4360.71,0.0
1502957520000,4360.71,4360.71,4360.71,4360.71,0.0
1502957580000,4360.71,4360.71,4360.71,4360.71,0.0
1502957640000,4360.71,4360.71,4360.71,4360.71,0.0
1502957700000,4360.71,4360.71,4360.71,4360.71,0.0
1502957760000,4360.71,4360.71,4360.71,4360.71,0.0
1502957820000,4360.71,4360.71,4360.71,4360.71,0.0
1502957880000,4360.71,4360.71,4360.71,4360.71,0.0
1502957940000,4360.71,4360.71,4360.71,4360.71,0.0
1502958000000,4360.71,4360.71,4360.71,4360.71,0.011481
1502958060000,4360.71,4360.71,4360.71,4360.71,0.0
1502958120000,4360.71,4360.71,4360.71,4360.71,0.0
1502958180000,4360.71,4360.71,4360.71,4360.71,0.0
1502958240000,4360.71,4360.71,4360.71,4360.71,0.0
1502958300000,4360.7,4360.7,4360.7,4360.7,0.015748
1502958360000,4360.7,4360.7,4360.7,4360.7,0.048614
1502958420000,4360.7,4360.7,4360.7,4360.7,0.0
1502958480000,4360.7,4360.7,4360.7,4360.7,0.0
1502958540000,4360.7,4360.7,4360.7,4360.7,0.0
1502958600000,4360.7,4360.7,4360.7,4360.7,0.0
1502958660000,4360.7,4360.7,4360.7,4360.7,0.0
1502958720000,4360.7,4360.7,4360.7,4360.7,0.0
1502958780000,4360.7,4360.7,4360.7,4360.7,0.0
1502958840000,4360.7,4360.7,4360.7,4360.7,0.001024
1502958900000,4360.7,4360.7,4360.7,4360.7,0.0
1502958960000,4360.7,4360.7,4360.7,4360.7,0.0
1502959020000,4360.7,4360.7,4360.7,4360.7,0.0
1502959080000,4360.7,4360.7,4360.7,4360.7,0.0
1502959140000,4360.0,4360.0,4360.0,4360.0,0.064316
1502959200000,4360.69,4360.69,4360.69,4360.69,0.008408
1502959260000,4360.69,4360.69,4360.69,4360.69,0.021468
1502959320000,4360.69,4360.69,4360.69,4360.69,0.004046
1502959380000,4360.69,4360.69,4360.69,4360.69,0.0
1502959440000,4360.69,4360.69,4360.69,4360.69,0.0
1502959500000,4360.69,4360.69,4360.69,4360.69,0.0
1502959560000,4360.69,4360.69,4360.69,4360.69,0.0
1502959620000,4360.69,4360.69,4360.69,4360.69,0.0
1502959680000,4360.69,4360.69,4360.69,4360.69,0.0
1502959740000,4360.7,4360.7,4360.7,4360.7,0.008232
1502959800000,4360.7,4360.7,4360.7,4360.7,0.0
1502959860000,4360.69,4360.69,4360.69,4360.69,0.023053
1502959920000,4360.69,4360.69,4360.69,4360.69,0.0
1502959980000,4360.69,4360.69,4360.69,4360.69,0.0
1502960040000,4360.69,4360.69,4360.69,4360.69,0.0
1502960100000,4360.69,4360.69,4360.69,4360.69,0.0
1502960160000,4360.69,4360.69,4360.69,4360.69,0.0
1502960220000,4360.69,4360.69,4360.69,4360.69,0.0
1502960280000,4360.69,4360.69,4360.69,4360.69,0.0
1502960340000,4360.69,4360.69,4360.69,4360.69,0.0
1502960400000,4360.69,4360.69,4360.69,4360.69,0.0
1502960460000,4360.69,4360.69,4360.69,4360.69,0.0
1502960520000,4360.69,4360.69,4360.69,4360.69,0.0
1502960580000,4360.69,4360.69,4360.69,4360.69,0.0
1502960640000,4360.69,4360.69,4360.69,4360.69,0.0
1502960700000,4360.69,4360.69,4360.69,4360.69,0.0
1502960760000,4360.69,4360.69,4360.69,4360.69,0.0
1502960820000,4360.69,4360.69,4360.69,4360.69,0.0
1502960880000,4360.69,4360.69,4360.69,4360.69,0.0
1502960940000,4360.0,4360.0,4360.0,4360.0,0.006296
1502961000000,4360.0,4360.0,4360.0,4360.0,0.0
1502961060000,4360.0,4360.0,4360.0,4360.0,0.0
1502961120000,4360.0,4360.0,4360.0,4360.0,0.0
1502961180000,4360.0,4360.0,4360.0,4360.0,0.0
1502961240000,4360.0,4360.0,4360.0,4360.0,0.0
1502961300000,4360.0,4360.0,4360.0,4360.0,0.0
1502961360000,4360.0,4360.0,4360.0,4360.0,0.0
1502961420000,4360.0,4360.0,4360.0,4360.0,0.21
1502961480000,4360.0,4360.0,4360.0,4360.0,0.310001
1502961540000,4360.0,4360.0,4360.0,4360.0,0.0
1502961600000,4360.0,4360.0,4360.0,4360.0,0.320002
1502961660000,4360.0,4360.0,4360.0,4360.0,0.540001
1502961720000,4360.0,4360.0,4360.0,4360.0,0.0
1502961780000,4360.0,4360.0,4360.0,4360.0,0.0
1502961840000,4360.0,4360.0,4360.0,4360.0,0.0
1502961900000,4360.0,4360.0,4360.0,4360.0,0.0
1502961960000,4360.0,4360.0,4360.0,4360.0,0.0
1502962020000,4360.0,4360.0,4360.0,4360.0,0.0
1502962080000,4360.0,4360.0,4360.0,4360.0,0.0
1502962140000,4360.0,4360.0,4360.0,4360.0,0.908701
1502962200000,4360.0,4377.85,4360.0,4377.85,2.499913
1502962260000,4377.85,4400.0,4377.85,4400.0,1.58607
1502962320000,4405.44,4408.35,4400.0,4408.35,2.803352
1502962380000,4408.35,4408.35,4408.35,4408.35,0.834573
1502962440000,4445.78,4445.78,4445.78,4445.78,0.197755
1502962500000,4445.78,4445.78,4445.78,4445.78,0.4016
1502962560000,4445.78,4445.78,4445.78,4445.78,0.0
1502962620000,4445.78,4445.78,4445.78,4445.78,0.0
1502962680000,4445.78,4445.78,4445.78,4445.78,0.009597
1502962740000,4445.78,4445.78,4445.78,4445.78,0.0
1502962800000,4445.0,4445.0,4445.0,4445.0,0.06674
1502962860000,4436.51,4436.51,4436.51,4436.51,0.0112
1502962920000,4436.51,4436.51,4436.51,4436.51,0.0
1502962980000,4436.51,4436.51,4436.51,4436.51,0.0
1502963040000,4436.51,4436.51,4436.51,4436.51,0.0
1502963100000,4436.51,4436.51,4436.51,4436.51,0.0
1502963160000,4444.0,4444.0,4444.0,4444.0,0.025467
1502963220000,4444.0,4444.0,4444.0,4444.0,0.016214
1502963280000,4444.0,4444.0,4444.0,4444.0,0.0
1502963340000,4444.0,4444.0,4444.0,4444.0,0.0
1502963400000,4444.0,4444.0,4444.0,4444.0,0.0
1502963460000,4444.0,4444.0,4444.0,4444.0,0.0
1502963520000,4444.0,4444.0,4444.0,4444.0,0.0
1502963580000,4444.0,4444.0,4444.0,4444.0,0.0
1502963640000,4444.0,4444.0,4444.0,4444.0,0.008156
1502963700000,4444.0,4444.0,4444.0,4444.0,0.007985
1502963760000,4444.0,4444.0,4444.0,4444.0,0.0
1502963820000,4444.0,4444.0,4444.0,4444.0,0.0
1502963880000,4444.0,4444.0,4444.0,4444.0,0.0
1502963940000,4444.0,4444.0,4444.0,4444.0,0.0
1502964000000,4441.1,4441.1,4441.1,4441.1,0.790001
1502964060000,4441.1,4441.1,4441.1,4441.1,0.0
1502964120000,4441.1,4441.1,4441.1,4441.1,0.0
1502964180000,4436.51,4436.51,4436.51,4436.51,0.171696
1502964240000,4436.51,4436.51,4436.51,4436.51,0.113182
1502964300000,4436.51,4436.51,4436.51,4436.51,0.0
1502964360000,4427.13,4427.13,4400.0,4400.0,0.530001
1502964420000,4400.0,4400.0,4400.0,4400.0,0.003809
1502964480000,4400.0,4400.0,4400.0,4400.0,0.920409
1502964540000,4400.0,4400.0,4400.0,4400.0,0.0
1502964600000,4400.0,4400.0,4400.0,4400.0,0.001767
1502964660000,4400.0,4400.0,4400.0,4400.0,0.0
1502964720000,4400.0,4400.0,4400.0,4400.0,0.050193
1502964780000,4400.0,4400.0,4400.0,4400.0,1.90398
1502964840000,4399.81,4400.0,4399.81,4400.0,0.174642
1502964900000,4400.0,4400.0,4400.0,4400.0,0.0
1502964960000,4400.0,4400.0,4400.0,4400.0,0.0
1502965020000,4400.0,4400.0,4400.0,4400.0,0.0
1502965080000,4400.0,4400.0,4400.0,4400.0,0.353101
1502965140000,4400.0,4400.0,4400.0,4400.0,0.0
1502965200000,4443.0,4443.0,4443.0,4443.0,0.06403
1502965260000,4420.0,4440.0,4420.0,4440.0,0.06732
1502965320000,4440.0,4440.0,4440.0,4440.0,0.1302
1502965380000,4440.0,4440.0,4440.0,4440.0,0.0
1502965440000,4440.0,4440.0,4440.0,4440.0,0.0
1502965500000,4440.0,4440.0,4440.0,4440.0,0.0
1502965560000,4440.0,4440.0,4440.0,4440.0,0.0
1502965620000,4440.0,4440.0,4440.0,4440.0,0.0
1502965680000,4440.0,4440.0,4440.0,4440.0,0.0
1502965740000,4440.0,4440.0,4440.0,4440.0,0.0
1502965800000,4440.0,4440.0,4440.0,4440.0,0.0
1502965860000,4440.0,4440.0,4440.0,4440.0,0.0
1502965920000,4440.0,4440.0,4440.0,4440.0,0.0
1502965980000,4440.0,4440.0,4440.0,4440.0,0.0
1502966040000,4440.0,4440.0,4440.0,4440.0,0.0
1502966100000,4400.0,4400.0,4400.0,4400.0,0.3
1502966160000,4419.0,4419.0,4419.0,4419.0,0.270001
1502966220000,4419.0,4419.0,4419.0,4419.0,1.420003
1502966280000,4419.0,4419.0,4419.0,4419.0,0.0
1502966340000,4419.0,4419.0,4419.0,4419.0,0.0
1502966400000,4419.0,4419.0,4419.0,4419.0,0.0
1502966460000,4419.0,4419.0,4419.0,4419.0,0.0
1502966520000,4415.0,4415.0,4415.0,4415.0,0.083709
1502966580000,4415.0,4415.0,4415.0,4415.0,0.004522
1502966640000,4415.0,4415.0,4415.0,4415.0,0.0
1502966700000,4415.0,4415.0,4415.0,4415.0,0.0
1502966760000,4415.0,4415.0,4415.0,4415.0,0.0
1502966820000,4415.0,4415.0,4415.0,4415.0,0.0
1502966880000,4419.0,4457.24,4419.0,4443.9,11.901043
1502966940000,4460.0,4460.0,4460.0,4460.0,0.009597
1502967000000,4460.0,4460.0,4460.0,4460.0,0.068562
1502967060000,4460.0,4470.0,4450.65,4450.65,0.493671
1502967120000,4460.0,4460.0,4460.0,4460.0,0.440872
1502967180000,4460.0,4460.0,4460.0,4460.0,3.16907
1502967240000,4460.0,4460.0,4460.0,4460.0,0.511059
1502967300000,4460.0,4460.0,4460.0,4460.0,0.182374
1502967360000,4460.0,4460.0,4460.0,4460.0,0.161876
1502967420000,4460.0,4460.0,4460.0,4460.0,0.064754
1502967480000,4460.0,4460.0,4460.0,4460.0,0.50613
1502967540000,4460.0,4460.0,4460.0,4460.0,0.003825
1502967600000,4460.0,4470.0,4460.0,4470.0,0.647812
1502967660000,4459.18,4470.0,4459.18,4470.0,7.626505
1502967720000,4470.0,4470.0,4470.0,4470.0,0.257439
1502967780000,4474.8,4474.8,4474.8,4474.8,1.34852
1502967840000,4474.8,4474.8,4474.8,4474.8,0.245169
1502967900000,4474.8,4474.8,4474.8,4474.8,0.0
1502967960000,4474.8,4474.8,4474.8,4474.8,0.0
1502968020000,4474.8,4474.8,4474.8,4474.8,0.0
1502968080000,4454.72,4454.72,4454.72,4454.72,0.008788
1502968140000,4454.72,4454.72,4454.72,4454.72,0.0
1502968200000,4454.72,4454.72,4454.72,4454.72,0.0
1502968260000,4461.07,4461.07,4461.07,4461.07,0.010118
1502968320000,4461.07,4461.07,4461.07,4461.07,0.0
1502968380000,4461.07,4461.07,4461.07,4461.07,0.0
1502968440000,4470.06,4474.8,4470.06,4474.8,5.940193
1502968500000,4474.8,4474.8,4474.8,4474.8,2.094218
1502968560000,4474.8,4474.8,4474.8,4474.8,0.0
1502968620000,4474.8,4474.8,4474.8,4474.8,1.596177
1502968680000,4474.8,4474.8,4474.8,4474.8,1.028876
1502968740000,4465.32,4474.8,4465.32,4474.8,1.146694
1502968800000,4474.8,4474.8,4474.8,4474.8,1.178146
1502968860000,4474.8,4474.8,4474.8,4474.8,0.997846
1502968920000,4474.8,4474.8,4474.8,4474.8,0.0
1502968980000,4474.8,4474.8,4474.8,4474.8,0.0
1502969040000,4474.8,4474.8,4474.8,4474.8,0.025318
1502969100000,4474.8,4485.39,4474.8,4485.39,0.449143
1502969160000,4485.39,4485.39,4485.39,4485.39,0.0
1502969220000,4485.39,4485.39,4465.06,4485.39,0.324447
1502969280000,4485.39,4485.39,4485.39,4485.39,0.00392
1502969340000,4485.39,4485.39,4485.39,4485.39,0.0
1502969400000,4485.39,4485.39,4485.39,4485.39,0.048343
1502969460000,4485.39,4485.39,4485.39,4485.39,0.0
1502969520000,4485.39,4485.39,4485.39,4485.39,0.0
1502969580000,4485.39,4485.39,4485.39,4485.39,0.0
1502969640000,4485.39,4485.39,4485.39,4485.39,0.0
1502969700000,4485.39,4485.39,4485.39,4485.39,0.0
1502969760000,4485.39,4485.39,4485.39,4485.39,0.0
1502969820000,4485.39,4485.39,4485.39,4485.39,0.0
1502969880000,4459.96,4469.93,4459.96,4469.93,0.532753
